date,prueba_de_produccion_petróleo_a_24_horas_bbld,prueba_de_producción_gas_a_24_horas_mcfd,bsw_pct,gravedad_api_del_petroleo,salinidad_ppm_pu,presion_de_intake_psi,frecuencia_bomba_hz,amperaje_bomba_amp,presion_de_tubing_psi,presion_de_casing_psi,temperatura_de_la_bomba_deg_f,etapas_de_la_bomba,delta_1,slope_7,slope_14,ratio14,pred_evento
2025-09-26,130.0,37.57,88.01,18.1,9200.0,281.0,62.0,37.0,210.0,,226.0,370.0,-7.0,13.61,14.8,0.48,2
2025-09-27,131.0,37.86,87.99,18.1,9200.0,234.0,63.0,37.8,200.0,,226.0,370.0,7.0,24.04,10.43,0.56,2
2025-10-06,268.0,77.45,74.03,18.1,9200.0,375.0,60.0,34.0,180.0,,227.0,370.0,-59.0,30.21,13.11,0.01,0
2025-10-20,126.0,36.41,88.02,18.1,6850.0,166.0,63.0,35.8,250.0,,228.0,370.0,20.0,37.25,16.6,0.02,2
2025-10-22,125.0,36.13,88.0,18.1,6850.0,149.0,62.0,35.4,430.0,,228.0,370.0,-10.0,-1.54,4.07,0.88,1
2025-11-01,223.0,64.45,59.96,19.1,22500.0,316.0,59.5,50.0,230.0,,243.0,423.0,-485.0,-61.61,-8.68,-0.46,0
2025-11-10,132.0,38.15,88.04,18.1,9200.0,152.0,63.0,37.8,250.0,,227.0,370.0,547.0,-35.64,-3.88,0.07,1
2025-12-02,252.0,72.83,60.06,19.1,22500.0,373.0,59.5,50.0,220.0,,245.0,423.0,-473.0,-61.82,-12.76,-0.39,0
2025-12-03,201.0,58.09,71.97,19.1,22500.0,392.0,60.5,52.3,220.0,,246.0,423.0,86.0,-61.61,-18.72,-0.28,0
2025-12-04,201.0,58.09,71.97,18.1,9200.0,474.0,60.5,52.8,220.0,,250.0,423.0,0.0,-56.46,-22.17,-0.31,0
2025-12-06,266.0,76.87,74.0,18.1,9200.0,362.0,60.0,34.0,180.0,,227.0,370.0,306.0,-4.43,-15.79,0.0,0
2025-12-09,122.0,35.26,87.96,18.1,9200.0,464.0,61.0,35.0,210.0,,227.0,370.0,-10.0,46.14,-19.79,0.41,2
2024-01-11,781.0,468.6,32.03,20.0,16800.0,365.0,54.0,43.0,250.0,20.0,,440.0,,,,,0
2024-04-11,781.0,468.6,32.03,20.1,7700.0,365.0,54.0,43.0,250.0,20.0,,440.0,0.0,,,,0
2024-07-12,808.0,484.8,31.99,20.1,7700.0,395.0,55.0,43.0,250.0,20.0,,440.0,39.0,19.5,,,0
2024-08-10,210.0,126.0,80.0,20.0,15000.0,754.0,49.0,38.0,200.0,20.0,243.0,440.0,-138.0,-25.8,,,0
2024-09-10,508.0,304.5,50.0,20.0,16800.0,748.0,49.2,39.0,250.0,20.0,244.0,440.0,-34.0,-36.5,-36.5,,1
2024-10-10,567.0,340.37,44.03,20.0,16800.0,703.0,50.0,39.0,250.0,20.0,246.0,440.0,-3.0,-34.77,-34.77,,1
2024-10-14,598.0,358.8,40.02,20.0,16800.0,636.0,50.0,40.0,250.0,20.0,247.0,440.0,-16.0,-32.14,-32.14,,1
2024-10-20,596.0,357.6,39.98,20.0,16800.0,567.0,50.0,40.0,230.0,20.0,247.0,440.0,-4.0,-31.68,-28.7,,1
2024-10-24,626.0,375.6,40.04,20.0,16800.0,511.0,51.0,40.5,250.0,20.0,247.0,440.0,51.0,-20.18,-21.78,,0
2024-10-27,682.0,409.2,40.02,20.0,16800.0,382.0,52.4,41.0,250.0,20.0,251.0,440.0,93.0,10.61,-12.0,,0
2024-10-29,733.0,366.4,35.98,20.0,16800.0,365.0,54.0,43.0,250.0,20.0,251.0,440.0,8.0,24.36,-5.75,,0
2024-10-30,781.0,390.66,32.03,20.0,16800.0,365.0,54.0,44.0,250.0,20.0,,440.0,4.0,30.29,-1.78,,0
2024-10-31,779.0,467.4,31.96,20.0,16800.0,365.0,54.0,43.0,250.0,20.0,,440.0,-4.0,30.61,0.55,,0
2024-11-10,590.0,353.92,41.99,20.0,16800.0,688.0,50.0,39.0,250.0,20.0,246.0,440.0,-128.0,10.21,-1.65,,0
2024-11-11,789.0,473.2,32.04,20.1,7700.0,365.0,54.0,43.0,250.0,20.0,,440.0,144.0,3.96,2.62,0.01,2
2024-11-29,808.0,484.8,31.99,20.1,7700.0,365.0,55.0,43.0,250.0,20.0,,440.0,27.0,1.89,7.61,0.03,0
2024-12-10,599.0,359.28,39.98,20.0,16800.0,656.0,50.0,39.0,250.0,20.0,246.0,440.0,-190.0,-12.39,8.29,-0.16,1
2024-12-17,30.0,24.0,95.95,20.1,7700.0,676.0,48.0,30.0,55.0,20.0,268.0,428.0,-258.0,-48.21,-2.12,-0.3,1
2024-12-18,78.0,46.8,90.0,20.1,12400.0,619.0,49.8,32.0,80.0,20.0,271.0,428.0,40.0,-64.71,-11.15,-0.23,1
2024-12-19,117.0,70.22,86.0,20.1,12400.0,550.0,50.4,33.0,80.0,20.0,276.0,428.0,56.0,-62.61,-17.63,-0.17,1
2024-12-20,182.0,109.2,80.0,20.1,12400.0,486.0,51.5,34.0,80.0,20.0,281.0,428.0,74.0,-59.82,-21.75,-0.09,1
2024-12-21,270.0,161.95,71.99,20.1,12400.0,444.0,52.0,35.0,80.0,20.0,283.0,428.0,54.0,-26.86,-24.08,-0.03,1
2024-12-22,395.0,236.88,59.98,20.1,12400.0,401.0,52.9,36.0,80.0,20.0,287.0,428.0,23.0,19.46,-23.94,-0.05,0
2024-12-23,456.0,273.79,54.03,20.1,12700.0,390.0,53.0,36.0,70.0,20.0,287.0,428.0,5.0,46.36,-20.34,-0.13,2
2024-12-24,501.0,288.0,52.01,20.1,12700.0,359.0,53.85,37.3,70.0,20.0,291.0,428.0,52.0,42.18,-14.36,-0.09,2
2024-12-25,550.0,316.8,50.0,20.1,12700.0,315.0,54.83,38.6,70.0,20.0,294.0,428.0,56.0,38.86,-6.2,-0.04,2
2024-12-26,646.0,388.0,42.01,20.1,12700.0,304.0,55.0,38.8,80.0,20.0,294.0,428.0,14.0,33.61,2.45,-0.03,2
2024-12-27,670.0,402.0,39.96,20.1,12700.0,308.0,55.0,38.8,80.0,20.0,294.0,428.0,2.0,29.21,7.06,0.1,2
2024-12-28,672.0,403.0,40.0,20.1,12700.0,310.0,55.0,39.0,70.0,20.0,294.0,428.0,4.0,25.61,16.11,-0.04,2
2025-01-01,669.0,401.4,41.98,20.1,12700.0,322.0,55.0,39.0,70.0,20.0,296.0,428.0,33.0,23.25,27.16,-0.03,0
2025-01-13,659.0,395.4,41.99,20.1,12700.0,291.0,55.0,39.0,70.0,20.0,293.0,428.0,-17.0,13.86,31.63,0.14,0
2025-01-18,659.0,395.4,42.04,20.1,12700.0,312.0,55.0,39.3,50.0,20.0,294.0,428.0,1.0,6.86,27.0,0.54,2
2025-01-24,664.0,398.4,42.01,20.1,12700.0,338.0,55.0,39.0,60.0,20.0,295.0,428.0,8.0,5.39,22.18,0.47,0
2025-02-02,662.0,397.2,41.98,20.1,12700.0,355.0,55.0,39.0,40.0,20.0,295.0,428.0,-4.0,3.89,17.49,0.36,2
2025-02-03,606.0,363.6,48.03,20.7,12700.0,427.0,55.0,40.0,80.0,20.0,294.0,428.0,25.0,4.39,14.61,0.28,0
2025-02-04,610.0,366.0,48.0,20.7,12700.0,475.0,55.0,41.0,70.0,20.0,294.0,428.0,7.0,4.43,12.59,0.22,0
2025-02-05,473.0,283.8,60.02,20.7,5800.0,608.0,55.0,39.0,195.0,20.0,295.0,428.0,10.0,8.36,10.69,0.2,0
2025-02-08,706.0,306.0,44.01,20.7,5800.0,850.0,57.2,45.0,180.0,20.0,309.0,428.0,78.0,17.14,10.32,0.27,0
2025-02-14,595.0,357.0,48.03,20.7,12700.0,391.0,55.0,39.9,50.0,20.0,295.0,428.0,-116.0,9.18,7.17,0.1,0
2025-02-21,600.0,360.0,47.96,20.7,12700.0,426.0,55.0,40.0,50.0,20.0,294.0,428.0,8.0,2.93,5.65,0.05,0
2025-02-26,601.0,360.6,48.01,20.7,12700.0,427.0,55.0,40.0,50.0,20.0,294.0,428.0,3.0,-3.86,4.45,0.04,0
2025-03-09,333.0,199.8,73.96,20.7,4300.0,631.0,57.0,42.0,180.0,20.0,306.0,428.0,123.0,5.57,6.64,0.15,2
2025-03-17,605.0,363.0,47.98,20.7,12700.0,456.0,55.0,40.7,60.0,20.0,294.0,428.0,-116.0,-0.46,4.93,0.04,0
2025-03-25,609.0,365.4,48.04,20.7,12700.0,456.0,55.0,41.0,60.0,20.0,294.0,428.0,9.0,-3.75,4.38,0.02,0
2025-03-28,608.0,364.8,47.99,20.7,12700.0,457.0,55.0,41.0,70.0,20.0,294.0,428.0,-3.0,4.18,3.1,0.03,0
2025-03-31,609.0,365.4,48.04,20.7,12700.0,460.0,55.0,41.0,70.0,20.0,294.0,428.0,3.0,-0.86,1.79,0.03,0
2025-04-02,662.0,397.2,41.98,20.7,12700.0,355.0,55.0,39.0,40.0,20.0,295.0,428.0,-31.0,-9.04,-0.29,-0.0,0
2025-04-07,706.0,306.0,44.01,20.7,5800.0,584.0,57.2,41.0,200.0,20.0,305.0,428.0,120.0,-3.5,0.94,0.11,0
2025-04-10,342.0,205.2,73.99,20.7,4300.0,516.0,57.0,44.0,180.0,20.0,306.0,428.0,54.0,21.64,4.01,0.13,0
2025-04-14,468.0,281.0,60.03,20.7,5800.0,779.0,55.0,41.5,195.0,20.0,305.0,428.0,-144.0,13.5,2.54,-0.0,0
2025-04-15,468.0,280.8,59.97,20.7,5800.0,610.0,55.0,39.0,180.0,20.0,296.0,428.0,-2.0,6.14,1.36,-0.01,0
2025-04-17,468.0,280.8,60.03,20.7,5800.0,613.0,55.0,38.7,190.0,20.0,296.0,428.0,2.0,-1.32,2.86,-0.07,0
2025-04-21,470.0,280.8,60.03,20.7,5800.0,600.0,55.0,39.0,195.0,20.0,296.0,428.0,5.0,-7.89,1.08,0.03,0
2025-04-26,471.0,282.6,60.02,20.7,5800.0,592.0,55.0,39.0,195.0,20.0,295.0,428.0,2.0,-18.82,-0.52,0.02,0
2025-04-28,473.0,283.8,60.02,20.7,5800.0,600.0,55.0,39.0,195.0,20.0,295.0,428.0,5.0,-13.39,-1.99,0.02,0
2025-05-04,610.0,366.0,48.0,20.7,12700.0,486.0,55.0,41.0,70.0,20.0,294.0,428.0,-10.0,1.46,0.2,-0.08,0
2025-05-08,605.0,484.0,52.02,20.7,4300.0,850.0,57.2,45.0,180.0,20.0,309.0,428.0,88.0,10.25,1.54,0.08,0
2025-05-29,477.0,304.2,60.02,20.7,5800.0,651.0,57.0,41.0,210.0,20.0,304.0,428.0,-68.0,8.25,0.8,0.02,0
2025-06-02,662.0,397.2,41.98,20.7,12700.0,370.0,55.0,39.0,50.0,20.0,295.0,428.0,-52.0,0.11,-1.61,-0.02,0
2025-06-05,477.0,286.2,60.02,20.7,5800.0,610.0,55.0,39.0,195.0,20.0,295.0,428.0,52.0,-0.68,-2.32,0.02,0
2025-06-09,338.0,202.8,74.0,20.7,4300.0,612.0,57.0,42.0,180.0,20.0,306.0,428.0,107.0,9.68,-1.08,0.14,2
2025-06-14,504.0,306.0,60.13,20.7,5800.0,688.0,57.0,40.0,210.0,20.0,304.0,428.0,-36.0,12.54,2.39,0.0,0
2025-06-19,506.0,306.0,60.03,20.7,5800.0,665.0,57.0,41.0,200.0,20.0,305.0,428.0,2.0,11.29,7.68,-0.04,0
2025-06-25,506.0,306.0,60.03,20.7,5800.0,618.0,57.2,41.0,200.0,20.0,305.0,428.0,0.0,19.29,8.44,0.08,0
2025-06-28,709.0,425.0,44.0,20.7,5800.0,618.0,57.2,41.0,200.0,20.0,305.0,428.0,0.0,17.39,8.71,0.08,0
2025-06-30,706.0,306.0,44.01,20.7,5800.0,593.0,57.2,41.0,200.0,20.0,305.0,428.0,-5.0,4.93,8.48,0.08,0
2025-07-27,706.0,306.0,44.01,20.7,5800.0,584.0,57.2,,200.0,20.0,,428.0,0.0,-4.39,8.02,0.07,0
2025-07-31,707.0,306.0,44.02,20.7,5800.0,921.0,57.2,45.0,200.0,20.0,308.0,428.0,2.0,-0.64,7.31,0.07,0
2025-08-06,506.0,305.0,60.03,20.7,5800.0,698.0,57.0,40.0,210.0,20.0,304.0,428.0,3.0,-0.39,6.48,0.07,0
2025-08-09,337.0,202.2,73.98,20.7,4300.0,603.0,57.0,42.5,180.0,20.0,306.0,428.0,29.0,3.18,5.78,0.1,0
2025-08-19,614.0,368.4,51.99,20.7,4300.0,688.0,57.2,42.0,180.0,20.0,306.0,428.0,-16.0,4.0,6.99,0.01,0
2025-08-23,617.0,370.2,51.98,20.7,4300.0,674.0,57.0,42.0,180.0,20.0,306.0,428.0,6.0,5.0,6.05,0.08,0
2025-08-27,334.0,200.4,73.99,20.7,4300.0,674.0,57.0,42.0,180.0,20.0,306.0,428.0,-1.0,4.5,2.96,0.13,0
2025-09-01,661.0,396.6,41.97,20.1,12700.0,314.0,55.0,39.0,70.0,20.0,294.0,428.0,-145.0,-12.36,-3.18,-0.05,1
2025-09-10,344.0,206.4,74.02,20.7,4300.0,494.0,57.0,44.0,180.0,20.0,306.0,428.0,185.0,-4.75,-0.28,0.02,1
2025-09-17,339.0,203.4,74.02,20.7,4300.0,542.0,57.0,44.0,180.0,20.0,306.0,428.0,-19.0,-0.93,0.79,0.03,0
2025-09-23,340.0,204.0,74.01,20.7,4300.0,532.0,57.0,44.0,180.0,20.0,306.0,428.0,3.0,5.96,1.83,0.03,0
2025-10-02,593.0,355.99,48.03,20.7,12700.0,370.0,55.0,39.0,50.0,20.0,295.0,428.0,-167.0,-7.79,-2.08,-0.1,1
2025-10-04,610.0,366.0,48.04,20.7,12700.0,577.0,55.0,38.8,165.0,20.0,294.0,428.0,33.0,-12.21,-4.5,-0.07,0
2025-10-09,337.0,202.2,74.04,20.7,4300.0,603.0,57.0,42.5,180.0,20.0,306.0,428.0,124.0,0.46,-3.14,0.03,2
2025-10-17,338.0,202.8,73.98,20.7,4300.0,439.0,57.0,44.0,180.0,20.0,306.0,428.0,1.0,-7.96,-1.92,0.03,0
2025-11-04,609.0,365.4,47.99,20.7,5800.0,577.0,55.0,38.6,170.0,20.0,294.0,428.0,-128.0,-9.39,-4.45,-0.07,0
2025-12-10,344.0,206.4,74.02,20.7,4300.0,494.0,57.0,44.0,180.0,20.0,306.0,428.0,153.0,8.32,-2.11,0.05,2
2015-01-06,448.0,0.0,79.98,28.7,,,,,20.0,,,,,,,,0
2015-01-22,445.0,0.0,80.01,28.7,,,,,10.0,,,,-12.0,,,,0
2015-02-14,440.0,0.0,80.02,28.7,,,,,10.0,,,,-24.0,-18.0,,,1
2015-03-30,444.0,0.0,80.0,28.7,,,,,10.0,,,,18.0,-7.8,,,0
2015-05-15,445.0,0.0,80.01,28.7,,,,,10.0,,,,6.0,-3.0,-3.0,,0
2015-08-12,436.0,0.0,79.98,28.7,,,,,10.0,,,,-48.0,-8.06,-8.06,,0
2015-08-26,448.0,0.0,80.0,28.7,,,,,25.0,,,,62.0,-2.36,-2.36,,0
2015-10-27,448.0,0.0,80.0,28.7,,,,,25.0,,,,0.0,2.71,0.21,,0
2015-11-23,429.0,0.0,79.97,28.7,,,,,10.0,,,,-98.0,-4.5,-5.13,,0
2015-12-17,426.0,0.0,80.0,28.7,,,,,10.0,,,,-12.0,-13.43,-8.23,,0
2015-12-30,420.0,0.0,80.02,28.7,,,,,10.0,,,,-28.0,-20.21,-10.82,,0
2016-01-22,195.0,0.0,90.0,28.7,,,,,25.0,,,,-152.0,-38.21,-17.74,,1
2016-01-23,410.0,0.0,80.01,28.7,,,,,25.0,,,,101.0,-42.39,-18.01,,1
2016-01-26,413.0,0.0,79.98,28.7,,,,,25.0,,,,12.0,-31.89,-17.32,,1
2016-01-29,424.0,0.0,80.01,28.7,,,,,25.0,,,,58.0,-8.86,-15.73,-0.05,0
2016-02-25,420.0,0.0,79.98,28.7,,,,,25.0,,,,-23.0,1.96,-14.67,-0.06,0
2016-03-18,416.0,0.0,79.98,28.7,,,,,25.0,,,,-20.0,10.5,-14.41,-0.06,0
2016-03-22,417.0,0.0,80.01,28.7,,,,,30.0,,,,8.0,17.75,-12.78,-0.06,0
2016-04-27,375.0,0.0,82.02,28.7,,,,,30.0,,,,0.0,3.86,-10.37,-0.06,0
2016-06-19,292.0,0.0,86.0,28.7,,,,,30.0,,,,0.0,-0.46,-8.92,-0.04,0
2016-09-01,429.0,0.0,79.99,28.7,,,,,10.0,,,,58.0,1.89,-3.37,-0.04,0
2016-09-03,416.0,0.0,80.0,28.7,,,,,25.0,,,,-64.0,2.79,0.78,-0.07,0
2016-09-16,250.0,2.0,86.01,28.7,,,,,30.0,,,,-293.0,-29.54,-5.98,-0.17,1
2016-09-22,247.0,1.98,85.99,28.7,,,,,30.0,,,,-24.0,-56.18,-12.25,-0.17,1
2016-10-20,257.0,2.06,86.01,28.7,,,,,30.0,,,,74.0,-62.5,-15.72,-0.13,0
2016-10-30,253.0,2.02,86.02,28.7,,,,,30.0,,,,-27.0,-62.82,-23.81,-0.07,0
2016-11-02,412.0,0.0,79.98,28.7,,,,,25.0,,,,248.0,-26.71,-20.87,0.0,1
2017-01-18,254.0,2.03,85.97,28.7,1500.0,2109.0,48.0,39.0,30.0,,,98.0,-247.0,-7.79,-24.62,-0.12,0
2017-02-05,236.0,6.0,86.02,28.7,1500.0,2118.0,48.0,38.0,30.0,,,98.0,-123.0,0.71,-28.86,-0.2,1
2017-02-17,254.0,6.0,85.97,28.7,1500.0,2109.0,48.0,39.0,30.0,,,98.0,123.0,-5.46,-28.45,-0.14,0
2017-03-31,242.0,6.0,86.02,28.7,1500.0,2140.0,48.0,38.0,30.0,,,98.0,-80.0,-24.5,-29.71,-0.17,1
2017-04-28,242.0,6.0,86.02,28.7,1500.0,2140.0,48.0,38.0,30.0,,,98.0,0.0,-31.82,-29.19,-0.17,1
2017-05-06,238.0,6.0,86.02,28.7,1500.0,2118.99,48.0,38.0,30.0,,,98.0,-29.0,-42.32,-27.94,-0.18,1
2017-05-12,250.0,6.0,86.01,28.7,1500.0,2144.0,48.0,38.0,30.0,,,98.0,85.0,-4.43,-22.57,-0.14,1
2017-06-02,254.0,6.0,85.97,28.7,1500.0,2109.0,48.0,39.0,30.0,,,98.0,24.0,10.43,-13.29,-0.16,0
2017-06-04,247.0,6.0,86.02,28.7,1500.0,2126.0,48.0,38.0,30.0,,,98.0,-44.0,3.0,-5.91,-0.15,0
2017-06-29,240.0,6.0,85.98,28.7,1500.0,2093.99,48.0,38.0,30.0,,,98.0,-55.0,4.43,-8.39,-0.04,0
2017-07-16,240.0,6.0,85.98,28.7,1500.0,2109.0,48.0,38.0,30.0,,,98.0,0.0,-2.04,-11.33,-0.03,0
2017-07-26,239.0,6.0,86.0,28.7,1500.0,2114.0,48.0,38.0,30.0,,,98.0,-5.0,-8.36,-11.75,-0.07,0
2017-08-31,244.0,6.0,85.98,28.7,1500.0,2053.0,48.0,39.0,30.0,,,98.0,33.0,-14.43,-11.54,-0.04,0
2017-09-03,250.0,6.0,86.01,28.7,1500.0,2110.99,48.0,38.0,30.0,,,98.0,47.0,-4.68,-1.51,-0.13,0
2017-09-20,245.0,6.0,85.99,28.7,1500.0,2128.0,48.0,39.0,30.0,,,98.0,-38.0,4.43,0.49,-0.03,0
2017-09-21,244.0,6.0,86.01,28.7,1500.0,2133.0,48.0,39.0,30.0,,,98.0,-5.0,8.93,-1.44,0.03,0
2017-10-11,252.0,6.0,85.98,28.7,1500.0,2126.0,48.0,38.0,30.0,,,98.0,53.0,12.07,1.95,-0.01,0
2017-10-29,246.0,6.0,85.98,28.7,1500.0,2135.0,48.0,39.0,30.0,,,98.0,-42.0,7.68,1.57,0.01,0
2017-11-15,251.0,6.0,85.99,28.7,1500.0,2128.0,48.0,39.0,30.0,,,98.0,37.0,5.0,2.14,0.04,0
2017-12-29,252.0,6.0,85.98,28.7,1500.0,2126.0,48.0,38.0,30.0,,,98.0,5.0,4.54,1.63,0.06,0
2018-01-14,246.0,6.0,85.98,28.7,1500.0,2129.0,48.0,38.0,30.0,,,98.0,-42.0,4.25,2.3,-0.02,0
2018-01-21,216.0,6.0,86.03,28.7,1500.0,2124.99,48.0,39.0,20.0,,,98.0,-209.0,-22.71,-2.07,-0.15,1
2018-03-02,244.0,6.0,85.98,28.7,1500.0,2152.99,48.0,38.0,150.0,,,98.0,194.0,-22.36,-1.18,-0.02,1
2018-03-04,252.0,6.0,86.0,28.7,1500.0,2131.0,48.0,39.0,90.0,,,98.0,60.0,-7.86,-0.27,0.05,0
2018-03-14,258.0,6.0,86.01,28.7,1500.0,2127.0,48.0,39.0,92.0,,,98.0,44.0,5.25,1.51,0.08,0
2018-03-26,251.0,6.0,86.02,28.7,1500.0,2126.0,48.0,39.0,92.0,,,98.0,-49.0,15.21,1.15,0.05,0
2018-04-06,252.0,6.0,86.01,28.7,1500.0,2131.0,48.0,39.0,70.0,,,98.0,6.0,26.43,1.66,0.04,0
2018-04-08,251.0,2.0,85.99,28.7,1500.0,2129.0,48.0,39.0,75.0,,,98.0,-9.0,30.54,3.19,0.0,1
2018-04-18,258.0,6.0,86.01,28.7,1500.0,2127.0,48.0,39.0,92.0,,269.0,98.0,52.0,9.04,4.93,0.05,0
2018-04-29,246.0,6.0,86.01,28.7,1500.0,2126.0,48.0,39.0,94.0,,,98.0,-85.0,-4.5,3.66,0.01,1
2018-04-30,259.0,6.0,86.02,28.7,1500.0,,48.0,39.0,94.0,,,98.0,94.0,-0.07,6.76,0.03,0
2018-05-10,249.0,1.99,86.03,28.7,1500.0,2111.99,48.0,40.0,65.0,,276.0,98.0,-71.0,1.14,6.2,0.02,0
2018-05-11,254.0,2.03,86.01,28.7,1500.0,2064.0,48.0,39.0,60.0,,275.0,98.0,34.0,1.21,7.71,0.01,0
2018-05-16,259.0,6.0,86.02,28.7,1500.0,2154.99,48.0,39.0,60.0,,,98.0,37.0,5.36,10.34,0.03,0
2018-05-26,252.0,6.0,85.99,28.7,1500.0,2131.0,48.0,39.0,90.0,,,98.0,-54.0,0.57,9.8,0.03,0
2018-06-18,252.0,6.0,86.01,28.7,1500.0,2131.0,48.0,39.0,70.0,,,98.0,2.0,3.18,2.23,0.16,0
2018-06-29,251.0,6.0,85.99,28.7,1500.0,2129.0,48.0,39.0,75.0,,,98.0,-9.0,-5.79,-0.33,0.03,0
2018-07-07,254.0,6.0,86.01,28.7,1500.0,2117.0,48.0,40.0,60.0,,,98.0,24.0,0.07,-0.45,0.01,0
2018-07-21,252.0,2.02,85.98,28.7,1500.0,2114.0,48.0,39.0,70.0,,,98.0,-19.0,-4.93,0.27,-0.03,0
2018-08-02,245.0,6.0,85.99,28.7,1500.0,2126.0,48.0,39.0,100.0,,,98.0,-48.0,-10.75,-1.79,-0.03,0
2018-08-12,214.0,1.71,88.02,28.7,1000.0,2060.0,48.0,39.0,60.0,,275.0,98.0,38.0,-4.82,-2.36,-0.01,0
2018-08-19,250.0,2.0,86.01,28.7,1500.0,2109.99,48.0,39.0,70.0,,,98.0,0.0,-4.25,-3.18,-0.0,0
2018-08-30,251.0,2.01,85.99,28.7,1500.0,2108.99,48.0,39.0,70.0,,275.0,98.0,5.0,-2.43,-2.11,-0.03,0
2018-09-22,250.0,2.0,86.01,28.7,1500.0,2107.0,48.0,39.0,70.0,,275.0,98.0,-5.0,-2.11,-3.76,0.02,0
2018-10-17,252.0,2.02,85.98,28.7,1500.0,2065.0,48.0,39.0,60.0,,276.0,98.0,10.0,2.89,-2.14,-0.03,0
2018-10-19,254.0,2.03,86.01,28.7,1500.0,2064.0,48.0,39.0,60.0,,275.0,98.0,19.0,7.89,-2.08,0.02,0
2018-11-02,246.0,6.0,85.97,28.7,1500.0,2126.0,48.0,39.0,92.0,,,98.0,-62.0,-1.29,-2.82,-0.03,0
2018-11-09,252.0,2.02,85.98,28.7,1500.0,2108.99,48.0,39.0,70.0,,276.0,98.0,43.0,-0.61,-0.84,-0.03,0
2018-11-11,252.0,2.02,85.98,28.7,1500.0,,48.0,40.0,65.0,,275.0,98.0,0.0,-0.29,-0.39,-0.0,0
2018-11-14,216.0,2.0,87.98,28.7,1500.0,2058.0,48.0,40.0,65.0,,275.0,98.0,0.0,0.39,0.13,-0.0,0
2018-11-27,216.0,2.0,87.98,28.7,1000.0,2058.0,48.0,40.0,65.0,,275.0,98.0,0.0,0.18,0.38,0.0,0
2018-12-02,246.0,6.0,86.01,28.7,1500.0,2126.0,48.0,39.0,94.0,,,98.0,-38.0,-3.04,0.31,-0.03,0
2018-12-20,215.0,2.0,88.03,28.7,1000.0,2058.0,48.0,40.0,65.0,,275.0,98.0,37.0,1.79,0.91,-0.0,0
2018-12-31,215.0,1.72,88.0,28.7,1000.0,2055.0,48.0,39.0,70.0,,277.0,98.0,-4.0,-1.96,-0.17,0.02,0
2019-01-04,220.0,1.76,88.0,28.7,1000.0,2060.0,48.0,38.0,80.0,,275.0,98.0,42.0,3.57,1.01,0.03,0
2019-01-19,214.0,1.71,88.02,28.7,1000.0,2052.0,48.0,39.0,70.0,,277.0,98.0,-47.0,2.75,0.64,0.0,0
2019-01-31,215.0,1.72,88.0,28.7,1000.0,2052.0,48.0,39.0,100.0,,276.0,98.0,5.0,2.82,0.58,0.0,0
2019-02-10,228.0,1.82,87.97,28.7,1000.0,2038.0,48.0,39.0,72.0,,278.0,98.0,104.0,14.21,3.33,0.06,0
2019-02-20,218.0,1.74,88.02,28.7,1000.0,2055.0,48.0,39.0,70.0,,376.0,98.0,-76.0,8.5,3.75,0.01,0
2019-02-28,219.0,1.75,88.0,28.7,1000.0,2045.0,48.0,38.0,70.0,,276.0,98.0,5.0,6.43,4.84,0.0,0
2019-03-13,218.0,1.74,88.02,28.7,1000.0,2055.0,48.0,39.0,70.0,,376.0,98.0,-5.0,2.21,3.71,0.04,0
2019-03-22,220.0,1.76,87.98,28.7,1000.0,2081.0,48.0,38.0,80.0,,276.0,98.0,10.0,4.07,3.99,0.02,0
2019-04-07,217.0,1.74,88.02,28.7,1000.0,,48.0,39.0,90.0,,,98.0,-19.0,-2.68,3.58,0.01,0
2019-04-20,216.0,1.73,87.98,28.7,1000.0,2178.0,48.0,38.0,70.0,,277.0,98.0,-14.0,-11.07,2.71,0.0,0
2019-04-30,218.0,1.74,88.02,28.7,1000.0,2160.0,48.0,38.0,70.0,,277.0,98.0,23.0,-2.32,2.49,0.01,0
2019-05-11,230.0,1.84,87.99,28.7,1000.0,2053.0,48.0,,60.0,,278.0,98.0,95.0,8.46,3.64,0.09,2
2019-05-22,216.0,1.73,87.98,28.7,1000.0,2150.0,48.0,39.0,87.0,,277.0,98.0,-118.0,3.93,1.95,0.0,0
2019-05-30,217.0,1.74,87.98,28.7,1000.0,2160.0,48.0,39.0,90.0,,277.0,98.0,9.0,0.64,0.38,0.01,0
2019-06-12,228.0,1.82,88.01,28.7,1000.0,2047.0,48.0,40.0,60.0,,279.0,98.0,95.0,9.46,2.85,0.04,2
2019-06-16,218.0,1.74,88.02,28.7,1000.0,,48.0,39.0,70.0,,,98.0,-81.0,4.36,1.16,0.02,0
2019-06-22,217.0,1.74,88.0,28.7,1000.0,,48.0,39.0,90.0,,,98.0,-12.0,-4.36,-0.85,0.01,0
2019-07-06,219.0,1.75,88.0,28.7,1000.0,,48.0,38.0,80.0,,,98.0,17.0,-8.36,0.98,-0.04,0
2019-07-09,216.0,1.73,87.98,28.7,1000.0,,48.0,39.0,60.0,,278.0,98.0,-28.0,-1.96,-0.18,-0.01,0
2019-07-19,218.0,1.74,88.0,28.7,1000.0,,48.0,39.0,60.0,,,98.0,19.0,-6.18,-0.54,-0.0,0
